INDEX,RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,POINTS,# OF WINS,# OF TOP-10S,POINTS BEHIND LEAD,RESET POINTS,TOURNAMENT NAME,SEASON,WEEK NUMBER
40638,T3,T5,Sergio Garcia,1,"1,365",0,1,,,World Golf Championships-CA Championship,2007,13
40639,T3,T30,Robert Allenby,1,"1,365",0,1,,,World Golf Championships-CA Championship,2007,13
40640,T3,T14,Geoff Ogilvy,1,"1,365",0,1,,,World Golf Championships-CA Championship,2007,13
40641,T6,,Nick O'Hern,1,879,0,1,,,World Golf Championships-CA Championship,2007,13
40642,T6,T43,Aaron Baddeley,1,879,0,1,,,World Golf Championships-CA Championship,2007,13
40643,8,T40,Zach Johnson,1,735,0,1,,,World Golf Championships-CA Championship,2007,13
40644,T9,1,Vijay Singh,1,557,0,0,,,World Golf Championships-CA Championship,2007,13
40645,T9,T30,Tom Pernice Jr.,1,557,0,0,,,World Golf Championships-CA Championship,2007,13
40646,T9,T17,Ernie Els,1,557,0,0,,,World Golf Championships-CA Championship,2007,13
40647,T12,,Dean Wilson,1,420,0,0,,,World Golf Championships-CA Championship,2007,13
40648,T12,,Ian Poulter,1,420,0,0,,,World Golf Championships-CA Championship,2007,13
40649,T12,T53,Charles Howell III,1,420,0,0,,,World Golf Championships-CA Championship,2007,13
40650,T15,,K.J. Choi,1,329,0,0,,,World Golf Championships-CA Championship,2007,13
40651,T15,T21,Henrik Stenson,1,329,0,0,,,World Golf Championships-CA Championship,2007,13
40652,T15,,Padraig Harrington,1,329,0,0,,,World Golf Championships-CA Championship,2007,13
40653,T15,,Angel Cabrera,1,329,0,0,,,World Golf Championships-CA Championship,2007,13
40654,19,T34,Phil Mickelson,1,263,0,0,,,World Golf Championships-CA Championship,2007,13
40655,20,T34,Mark Wilson,1,231,0,0,,,World Golf Championships-CA Championship,2007,13
40656,T21,8,Luke Donald,1,206,0,0,,,World Golf Championships-CA Championship,2007,13
40657,T21,,Lucas Glover,1,206,0,0,,,World Golf Championships-CA Championship,2007,13
40658,T23,T5,John Rollins,1,182,0,0,,,World Golf Championships-CA Championship,2007,13
40659,T23,T9,Stephen Ames,1,182,0,0,,,World Golf Championships-CA Championship,2007,13
40660,T23,,Rod Pampling,1,182,0,0,,,World Golf Championships-CA Championship,2007,13
40661,T26,,Chris DiMarco,1,155,0,0,,,World Golf Championships-CA Championship,2007,13
40662,T26,T27,Mark Calcavecchia,1,155,0,0,,,World Golf Championships-CA Championship,2007,13
40663,T28,T17,Bart Bryant,1,116,0,0,,,World Golf Championships-CA Championship,2007,13
40664,T28,,Jose Maria Olazabal,1,116,0,0,,,World Golf Championships-CA Championship,2007,13
40665,T28,,Steve Stricker,1,116,0,0,,,World Golf Championships-CA Championship,2007,13
40666,T28,,Jim Furyk,1,116,0,0,,,World Golf Championships-CA Championship,2007,13
40667,T28,T43,Stuart Appleby,1,116,0,0,,,World Golf Championships-CA Championship,2007,13
40668,T28,T21,Chad Campbell,1,116,0,0,,,World Golf Championships-CA Championship,2007,13
40669,T28,T9,Trevor Immelman,1,116,0,0,,,World Golf Championships-CA Championship,2007,13
40670,T28,,Rory Sabbatini,1,116,0,0,,,World Golf Championships-CA Championship,2007,13
40671,T28,T40,Carl Pettersson,1,116,0,0,,,World Golf Championships-CA Championship,2007,13
40672,T37,T30,Stewart Cink,1,77,0,0,,,World Golf Championships-CA Championship,2007,13
40673,T37,,Arron Oberholser,1,77,0,0,,,World Golf Championships-CA Championship,2007,13
40674,T37,,David Toms,1,77,0,0,,,World Golf Championships-CA Championship,2007,13
40675,T40,T69,Mike Weir,1,63,0,0,,,World Golf Championships-CA Championship,2007,13
40676,T40,T43,Paul Goydos,1,63,0,0,,,World Golf Championships-CA Championship,2007,13
40677,T40,T62,Brett Quigley,1,63,0,0,,,World Golf Championships-CA Championship,2007,13
40678,T43,,David Howell,1,60,0,0,,,World Golf Championships-CA Championship,2007,13
40679,T43,,J.J. Henry,1,60,0,0,,,World Golf Championships-CA Championship,2007,13
40680,T45,,Nathan Green,1,58,0,0,,,World Golf Championships-CA Championship,2007,13
40681,T45,T17,Retief Goosen,1,58,0,0,,,World Golf Championships-CA Championship,2007,13
40682,T45,4,Ben Curtis,1,58,0,0,,,World Golf Championships-CA Championship,2007,13
40683,T48,,Charley Hoffman,1,57,0,0,,,World Golf Championships-CA Championship,2007,13
40684,T48,,Adam Scott,1,57,0,0,,,World Golf Championships-CA Championship,2007,13
40685,50,,Tim Clark,1,56,0,0,,,World Golf Championships-CA Championship,2007,13
40686,51,,Joe Durant,1,55,0,0,,,World Golf Championships-CA Championship,2007,13
40687,52,,Kevin Stadler,1,53,0,0,,,World Golf Championships-CA Championship,2007,13
40688,1,T19,Vijay Singh,1,"4,500",1,1,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40689,2,,Rocco Mediate,1,"2,700",0,1,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40690,3,T48,Vaughn Taylor,1,"1,700",0,1,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40691,4,,Ben Curtis,1,"1,200",0,1,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40692,T5,T19,John Rollins,1,913,0,1,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40693,T5,T59,Sergio Garcia,1,913,0,1,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40694,T5,T43,Tom Lehman,1,913,0,1,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40695,8,,Luke Donald,1,775,0,1,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40696,T9,T43,Trevor Immelman,1,675,0,1,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40697,T9,,Stephen Ames,1,675,0,1,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40698,T9,,Jerry Kelly,1,675,0,1,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40699,T12,T65,Shaun Micheel,1,550,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40700,T12,,Kyle Reifers,1,550,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40701,T14,,Geoff Ogilvy,1,438,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40702,T14,,Sean O'Hair,1,438,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40703,T14,,Boo Weekley,1,438,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40704,T17,,Retief Goosen,1,338,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40705,T17,,Ernie Els,1,338,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40706,T17,T12,Bart Bryant,1,338,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40707,T17,,Scott Verplank,1,338,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40708,T21,,Tiger Woods,1,232,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40709,T21,T43,Chris Couch,1,232,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40710,T21,,Chad Campbell,1,232,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40711,T21,,Henrik Stenson,1,232,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40712,T21,T48,Brandt Snedeker,1,232,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40713,T21,T27,Bo Van Pelt,1,232,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40714,T27,T14,Pat Perez,1,174,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40715,T27,1,Mark Calcavecchia,1,174,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40716,T27,,Robert Gamez,1,174,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40717,T30,,Tom Pernice Jr.,1,145,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40718,T30,,Robert Allenby,1,145,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40719,T30,,Jason Dufner,1,145,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40720,T30,,Stewart Cink,1,145,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40721,T34,T38,Mark Wilson,1,115,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40722,T34,T14,Jason Bohn,1,115,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40723,T34,T63,D.J. Trahan,1,115,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40724,T34,T19,Frank Lickliter II,1,115,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40725,T34,,Phil Mickelson,1,115,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40726,T34,,Skip Kendall,1,115,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40727,T40,T63,Woody Austin,1,93,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40728,T40,T14,Zach Johnson,1,93,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40729,T40,,Carl Pettersson,1,93,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40730,T43,T74,Mark Hensby,1,69,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40731,T43,T27,Peter Lonard,1,69,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40732,T43,,Aaron Baddeley,1,69,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40733,T43,T74,Ryan Armour,1,69,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40734,T43,T4,Brian Gay,1,69,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40735,T43,,Stuart Appleby,1,69,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40736,T43,T27,Paul Goydos,1,69,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40737,T50,,Paul Azinger,1,58,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40738,T50,,Steve Elkington,1,58,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40739,T50,,Charles Warren,1,58,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40740,T53,T6,Charles Howell III,1,56,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40741,T53,,Bob Estes,1,56,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40742,T53,T48,Brad Faxon,1,56,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40743,T53,T34,Cliff Kresge,1,56,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40744,T53,,Craig Kanada,1,56,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40745,58,T68,Camilo Villegas,1,55,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40746,59,,Steve Marino,1,54,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40747,T60,T2,Heath Slocum,1,53,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40748,T60,T38,Tim Herron,1,53,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40749,T62,,Brett Quigley,1,52,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40750,T62,T59,Joey Sindelar,1,52,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40751,T62,73,Richard Johnson,1,52,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40752,65,T68,Troy Matteson,1,51,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40753,66,,Steve Flesch,1,51,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40754,T67,,Tom Johnson,1,50,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40755,T67,,John Mallinger,1,50,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40756,T69,T38,Jeff Quinney,1,49,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40757,T69,T19,Eric Axley,1,49,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40758,T69,,Mike Weir,1,49,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40759,72,,Justin Leonard,1,47,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40760,73,T8,J.B. Holmes,1,46,0,0,,,Arnold Palmer Invitational presented by MasterCard,2007,12
40761,1,,Mark Calcavecchia,1,"4,500",1,1,,,PODS Championship,2007,11
40762,T2,T39,John Senden,1,"2,200",0,1,,,PODS Championship,2007,11
40763,T2,,Heath Slocum,1,"2,200",0,1,,,PODS Championship,2007,11
40764,T4,T62,Lucas Glover,1,"1,100",0,1,,,PODS Championship,2007,11
40765,T4,,Brian Gay,1,"1,100",0,1,,,PODS Championship,2007,11
40766,T6,,K.J. Choi,1,869,0,1,,,PODS Championship,2007,11
40767,T6,,Charles Howell III,1,869,0,1,,,PODS Championship,2007,11
40768,T8,,Ryan Moore,1,700,0,1,,,PODS Championship,2007,11
40769,T8,,Jonathan Byrd,1,700,0,1,,,PODS Championship,2007,11
40770,T8,,Stephen Leaney,1,700,0,1,,,PODS Championship,2007,11
40771,T8,,J.B. Holmes,1,700,0,1,,,PODS Championship,2007,11
40772,T12,,Bart Bryant,1,550,0,0,,,PODS Championship,2007,11
40773,T12,,Nathan Green,1,550,0,0,,,PODS Championship,2007,11
40774,T14,,Pat Perez,1,425,0,0,,,PODS Championship,2007,11
40775,T14,T31,Jason Bohn,1,425,0,0,,,PODS Championship,2007,11
40776,T14,,Zach Johnson,1,425,0,0,,,PODS Championship,2007,11
40777,T14,66,Billy Andrade,1,425,0,0,,,PODS Championship,2007,11
40778,T14,T46,Anthony Kim,1,425,0,0,,,PODS Championship,2007,11
40779,T19,,Kenny Perry,1,272,0,0,,,PODS Championship,2007,11
40780,T19,T31,Chris DiMarco,1,272,0,0,,,PODS Championship,2007,11
40781,T19,,Vijay Singh,1,272,0,0,,,PODS Championship,2007,11
40782,T19,T13,Frank Lickliter II,1,272,0,0,,,PODS Championship,2007,11
40783,T19,,Dean Wilson,1,272,0,0,,,PODS Championship,2007,11
40784,T19,,Bubba Watson,1,272,0,0,,,PODS Championship,2007,11
40785,T19,,John Rollins,1,272,0,0,,,PODS Championship,2007,11
40786,T19,,Eric Axley,1,272,0,0,,,PODS Championship,2007,11
40787,T27,T8,Daniel Chopra,1,170,0,0,,,PODS Championship,2007,11
40788,T27,T62,Peter Lonard,1,170,0,0,,,PODS Championship,2007,11
40789,T27,T22,Will MacKenzie,1,170,0,0,,,PODS Championship,2007,11
40790,T27,,Bo Van Pelt,1,170,0,0,,,PODS Championship,2007,11
40791,T27,,Charley Hoffman,1,170,0,0,,,PODS Championship,2007,11
40792,T27,T46,Jeff Gove,1,170,0,0,,,PODS Championship,2007,11
40793,T27,,Paul Goydos,1,170,0,0,,,PODS Championship,2007,11
40794,T34,T53,Cliff Kresge,1,132,0,0,,,PODS Championship,2007,11
40795,T34,T22,Rich Beem,1,132,0,0,,,PODS Championship,2007,11
40796,T34,T10,Arron Oberholser,1,132,0,0,,,PODS Championship,2007,11
40797,T34,,Ryan Palmer,1,132,0,0,,,PODS Championship,2007,11
40798,T38,T13,Doug LaBelle II,1,108,0,0,,,PODS Championship,2007,11
40799,T38,1,Mark Wilson,1,108,0,0,,,PODS Championship,2007,11
40800,T38,T62,Jeff Quinney,1,108,0,0,,,PODS Championship,2007,11
40801,T38,T31,Tim Herron,1,108,0,0,,,PODS Championship,2007,11
40802,T38,,Ken Duke,1,108,0,0,,,PODS Championship,2007,11
40803,T43,T13,Charlie Wi,1,83,0,0,,,PODS Championship,2007,11
40804,T43,,Tom Lehman,1,83,0,0,,,PODS Championship,2007,11
40805,T43,,Cameron Beckman,1,83,0,0,,,PODS Championship,2007,11
40806,T43,T60,Chris Couch,1,83,0,0,,,PODS Championship,2007,11
40807,T43,,Trevor Immelman,1,83,0,0,,,PODS Championship,2007,11
40808,T48,,Vaughn Taylor,1,62,0,0,,,PODS Championship,2007,11
40809,T48,T46,Brian Davis,1,62,0,0,,,PODS Championship,2007,11
40810,T48,T62,George McNeill,1,62,0,0,,,PODS Championship,2007,11
40811,T48,,Brad Faxon,1,62,0,0,,,PODS Championship,2007,11
40812,T48,T46,Jesper Parnevik,1,62,0,0,,,PODS Championship,2007,11
40813,T48,,Briny Baird,1,62,0,0,,,PODS Championship,2007,11
40814,T48,T39,Brandt Snedeker,1,62,0,0,,,PODS Championship,2007,11
40815,T48,,Nick Watney,1,62,0,0,,,PODS Championship,2007,11
40816,T56,T68,Johnson Wagner,1,57,0,0,,,PODS Championship,2007,11
40817,T56,,David Branshaw,1,57,0,0,,,PODS Championship,2007,11
40818,T56,T22,J.J. Henry,1,57,0,0,,,PODS Championship,2007,11
40819,T59,T31,Joe Ogilvie,1,55,0,0,,,PODS Championship,2007,11
40820,T59,,Sergio Garcia,1,55,0,0,,,PODS Championship,2007,11
40821,T59,,Joey Sindelar,1,55,0,0,,,PODS Championship,2007,11
40822,T59,,Kirk Triplett,1,55,0,0,,,PODS Championship,2007,11
40823,T63,T53,Woody Austin,1,53,0,0,,,PODS Championship,2007,11
40824,T63,,D.J. Trahan,1,53,0,0,,,PODS Championship,2007,11
40825,T65,,Shaun Micheel,1,52,0,0,,,PODS Championship,2007,11
40826,T65,T53,Gavin Coles,1,52,0,0,,,PODS Championship,2007,11
40827,T65,71,Michael Putnam,1,52,0,0,,,PODS Championship,2007,11
40828,T68,,Troy Matteson,1,50,0,0,,,PODS Championship,2007,11
40829,T68,T2,Camilo Villegas,1,50,0,0,,,PODS Championship,2007,11
40830,T68,,Shigeki Maruyama,1,50,0,0,,,PODS Championship,2007,11
40831,T68,T22,Glen Day,1,50,0,0,,,PODS Championship,2007,11
40832,T68,T31,Bob Heintz,1,50,0,0,,,PODS Championship,2007,11
40833,73,T68,Richard Johnson,1,49,0,0,,,PODS Championship,2007,11
40834,T74,,Dudley Hart,1,48,0,0,,,PODS Championship,2007,11
40835,T74,T53,Ryan Armour,1,48,0,0,,,PODS Championship,2007,11
40836,T74,,Mark Hensby,1,48,0,0,,,PODS Championship,2007,11
40837,1,,Mark Wilson,1,"4,500",1,1,,,The Honda Classic,2007,10
40838,T2,,Boo Weekley,1,"1,867",0,1,,,The Honda Classic,2007,10
40839,T2,,Camilo Villegas,1,"1,867",0,1,,,The Honda Classic,2007,10
40840,T2,,Jose Coceres,1,"1,867",0,1,,,The Honda Classic,2007,10
40841,T5,,Robert Allenby,1,913,0,1,,,The Honda Classic,2007,10
40842,T5,,Tripp Isenhour,1,913,0,1,,,The Honda Classic,2007,10
40843,T5,,Steve Stricker,1,913,0,1,,,The Honda Classic,2007,10
40844,T8,,Daniel Chopra,1,750,0,1,,,The Honda Classic,2007,10
40845,T8,,Brett Wetterich,1,750,0,1,,,The Honda Classic,2007,10
40846,T10,,Arron Oberholser,1,625,0,1,,,The Honda Classic,2007,10
40847,T10,,J.P. Hayes,1,625,0,1,,,The Honda Classic,2007,10
40848,T10,,Bernhard Langer,1,625,0,1,,,The Honda Classic,2007,10
40849,T13,,Davis Love III,1,429,0,0,,,The Honda Classic,2007,10
40850,T13,,Charlie Wi,1,429,0,0,,,The Honda Classic,2007,10
40851,T13,,Frank Lickliter II,1,429,0,0,,,The Honda Classic,2007,10
40852,T13,,Doug LaBelle II,1,429,0,0,,,The Honda Classic,2007,10
40853,T13,,Padraig Harrington,1,429,0,0,,,The Honda Classic,2007,10
40854,T13,,Bill Haas,1,429,0,0,,,The Honda Classic,2007,10
40855,T13,,Jason Dufner,1,429,0,0,,,The Honda Classic,2007,10
40856,T20,,Steve Marino,1,313,0,0,,,The Honda Classic,2007,10
40857,T20,,David Toms,1,313,0,0,,,The Honda Classic,2007,10
40858,T22,,Billy Mayfair,1,214,0,0,,,The Honda Classic,2007,10
40859,T22,,Glen Day,1,214,0,0,,,The Honda Classic,2007,10
40860,T22,,Mathias Gronberg,1,214,0,0,,,The Honda Classic,2007,10
40861,T22,,Anders Hansen,1,214,0,0,,,The Honda Classic,2007,10
40862,T22,,Carl Pettersson,1,214,0,0,,,The Honda Classic,2007,10
40863,T22,,Will MacKenzie,1,214,0,0,,,The Honda Classic,2007,10
40864,T22,,J.J. Henry,1,214,0,0,,,The Honda Classic,2007,10
40865,T22,,Rich Barcelo,1,214,0,0,,,The Honda Classic,2007,10
40866,T22,,Rich Beem,1,214,0,0,,,The Honda Classic,2007,10
40867,T31,,Jason Bohn,1,139,0,0,,,The Honda Classic,2007,10
40868,T31,,Charles Warren,1,139,0,0,,,The Honda Classic,2007,10
40869,T31,,Joe Ogilvie,1,139,0,0,,,The Honda Classic,2007,10
40870,T31,,John Merrick,1,139,0,0,,,The Honda Classic,2007,10
40871,T31,,Tim Herron,1,139,0,0,,,The Honda Classic,2007,10
40872,T31,,Bob Heintz,1,139,0,0,,,The Honda Classic,2007,10
40873,T31,,Jim Furyk,1,139,0,0,,,The Honda Classic,2007,10
40874,T31,,Chris DiMarco,1,139,0,0,,,The Honda Classic,2007,10
40875,T39,,Marco Dawson,1,98,0,0,,,The Honda Classic,2007,10
40876,T39,,Rocco Mediate,1,98,0,0,,,The Honda Classic,2007,10
40877,T39,,Steve Allan,1,98,0,0,,,The Honda Classic,2007,10
40878,T39,,Jarrod Lyle,1,98,0,0,,,The Honda Classic,2007,10
40879,T39,,Brandt Snedeker,1,98,0,0,,,The Honda Classic,2007,10
40880,T39,,John Senden,1,98,0,0,,,The Honda Classic,2007,10
40881,T39,,Matt Kuchar,1,98,0,0,,,The Honda Classic,2007,10
40882,T46,,Luke Donald,1,67,0,0,,,The Honda Classic,2007,10
40883,T46,,Ian Poulter,1,67,0,0,,,The Honda Classic,2007,10
40884,T46,,Brian Davis,1,67,0,0,,,The Honda Classic,2007,10
40885,T46,,Jeff Gove,1,67,0,0,,,The Honda Classic,2007,10
40886,T46,,Jesper Parnevik,1,67,0,0,,,The Honda Classic,2007,10
40887,T46,,"Wes Short, Jr.",1,67,0,0,,,The Honda Classic,2007,10
40888,T46,,Anthony Kim,1,67,0,0,,,The Honda Classic,2007,10
40889,T53,,Woody Austin,1,57,0,0,,,The Honda Classic,2007,10
40890,T53,,Tom Pernice Jr.,1,57,0,0,,,The Honda Classic,2007,10
40891,T53,,Cliff Kresge,1,57,0,0,,,The Honda Classic,2007,10
40892,T53,,Ryan Armour,1,57,0,0,,,The Honda Classic,2007,10
40893,T53,,Gavin Coles,1,57,0,0,,,The Honda Classic,2007,10
40894,T53,,Ben Curtis,1,57,0,0,,,The Honda Classic,2007,10
40895,T53,,Kevin Stadler,1,57,0,0,,,The Honda Classic,2007,10
40896,T60,,Chris Couch,1,55,0,0,,,The Honda Classic,2007,10
40897,T60,,Mathew Goggin,1,55,0,0,,,The Honda Classic,2007,10
40898,T62,,Peter Lonard,1,53,0,0,,,The Honda Classic,2007,10
40899,T62,,Lucas Glover,1,53,0,0,,,The Honda Classic,2007,10
40900,T62,,Jeff Quinney,1,53,0,0,,,The Honda Classic,2007,10
40901,T62,,George McNeill,1,53,0,0,,,The Honda Classic,2007,10
40902,66,,Billy Andrade,1,52,0,0,,,The Honda Classic,2007,10
40903,67,,Dicky Pride,1,52,0,0,,,The Honda Classic,2007,10
40904,T68,,Richard Johnson,1,51,0,0,,,The Honda Classic,2007,10
40905,T68,,Johnson Wagner,1,51,0,0,,,The Honda Classic,2007,10
40906,70,,Kyle Reifers,1,50,0,0,,,The Honda Classic,2007,10
40907,71,,Michael Putnam,1,49,0,0,,,The Honda Classic,2007,10
40908,72,,Robert Garrigus,1,49,0,0,,,The Honda Classic,2007,10
40909,999,,Bart Bryant,1,86,0,0,,,World Golf Championships-Accenture Match Play Championship,2007,9
40910,999,,Davis Love III,1,86,0,0,,,World Golf Championships-Accenture Match Play Championship,2007,9
40911,999,,Phil Mickelson,1,262,0,0,,,World Golf Championships-Accenture Match Play Championship,2007,9
40912,999,,David Toms,1,587,0,1,,,World Golf Championships-Accenture Match Play Championship,2007,9
40913,999,,Scott Verplank,1,86,0,0,,,World Golf Championships-Accenture Match Play Championship,2007,9
40914,999,,Stephen Ames,1,922,0,1,,,World Golf Championships-Accenture Match Play Championship,2007,9
40915,999,,Chris DiMarco,1,262,0,0,,,World Golf Championships-Accenture Match Play Championship,2007,9
40916,999,,Jose Maria Olazabal,1,262,0,0,,,World Golf Championships-Accenture Match Play Championship,2007,9
40917,999,,Shaun Micheel,1,587,0,1,,,World Golf Championships-Accenture Match Play Championship,2007,9
40918,999,,Ernie Els,1,86,0,0,,,World Golf Championships-Accenture Match Play Championship,2007,9
40919,999,,Steve Stricker,1,86,0,0,,,World Golf Championships-Accenture Match Play Championship,2007,9
40920,999,,Vijay Singh,1,262,0,0,,,World Golf Championships-Accenture Match Play Championship,2007,9
40921,999,,Joe Durant,1,86,0,0,,,World Golf Championships-Accenture Match Play Championship,2007,9
